Date,StoreID,ProductID,Category,Quantity,UnitPrice,CustomerSegment,TotalSales
2025-12-09,30,1134,Clothing,6,129.22,Regular,775.3199999999999
2021-03-07,13,1127,Electronics,7,15.43,VIP,108.00999999999999
2025-09-22,42,1046,Electronics,5,38.33,Regular,191.64999999999998
2025-03-10,49,1194,Food,8,185.43,Regular,1483.44
2025-04-27,14,1362,Electronics,2,100.32,Regular,200.64
2023-09-02,47,1209,Food,5,165.23,Regular,826.15
2020-05-24,8,1296,Electronics,7,146.68,VIP,1026.76
2022-12-09,24,1058,Food,9,67.54,VIP,607.86
2022-12-24,18,1496,Books,1,161.71,Regular,161.71
2022-03-10,35,1078,Clothing,9,22.81,VIP,205.29
2023-02-25,25,1202,Books,3,175.62,Regular,526.86
2025-05-10,17,1493,Food,1,137.71,Regular,137.71
2021-04-07,32,1289,Food,7,185.78,Regular,1300.46
2024-11-09,24,1490,Clothing,3,179.62,VIP,538.86
2025-08-07,7,1062,Electronics,8,79.15,Regular,633.2
2022-03-18,13,1268,Books,2,172.08,Regular,344.16
2020-07-05,27,1126,Food,4,114.79,Regular,459.16
2024-10-09,48,1480,Food,2,35.64,VIP,71.28
2022-01-01,5,1049,Clothing,4,166.76,Regular,667.04
2025-04-19,36,1088,Electronics,1,182.04,Regular,182.04
2023-04-28,26,1334,Books,5,21.49,Regular,107.44999999999999
2023-11-12,42,1261,Electronics,3,186.46,Regular,559.38
2021-03-04,45,1179,Books,9,122.25,Regular,1100.25
2023-07-31,31,1069,Electronics,4,10.05,New,40.2
2023-05-02,10,1367,Clothing,6,110.65,VIP,663.9000000000001
2023-08-03,46,1416,Clothing,9,160.37,New,1443.33
2022-02-09,26,1493,Books,2,108.97,Regular,217.94
2022-01-27,22,1433,Books,7,142.91,Regular,1000.37
2020-05-15,12,1481,Books,3,176.52,Regular,529.5600000000001
2022-03-02,32,1060,Clothing,1,174.6,Regular,174.6
2020-06-19,27,1302,Electronics,9,39.88,Regular,358.92
2024-04-29,33,1452,Food,9,88.29,Regular,794.61
2022-08-19,20,1249,Clothing,4,26.68,Regular,106.72
2022-05-25,39,1478,Food,9,121.04,New,1089.3600000000001
2020-04-12,41,1169,Food,7,191.17,VIP,1338.1899999999998
2022-09-28,40,1465,Clothing,4,40.46,Regular,161.84
2023-02-22,13,1451,Food,2,83.71,New,167.42
2024-01-21,14,1269,Books,5,191.04,New,955.1999999999999
2021-10-19,44,1364,Books,8,151.27,VIP,1210.16
2023-05-05,40,1112,Clothing,6,18.88,New,113.28
2021-02-26,22,1100,Food,5,88.54,VIP,442.70000000000005
2020-06-19,18,1402,Clothing,4,197.64,New,790.56
2021-03-28,48,1215,Electronics,6,93.38,Regular,560.28
2025-05-29,29,1483,Electronics,3,127.73,Regular,383.19
2024-07-15,43,1113,Electronics,2,141.69,VIP,283.38
2025-08-15,16,1097,Electronics,1,134.47,Regular,134.47
2020-10-14,46,1307,Electronics,9,106.15,Regular,955.35
2024-06-29,35,1118,Books,1,30.9,New,30.9
2023-12-18,34,1036,Clothing,4,143.14,Regular,572.56
2025-03-28,3,1337,Clothing,6,187.0,New,1122.0
2021-08-30,4,1359,Clothing,9,188.63,Regular,1697.67
2021-04-01,5,1290,Clothing,4,120.71,Regular,482.84
2024-10-30,10,1396,Electronics,7,100.98,Regular,706.86
2023-05-10,29,1389,Electronics,7,70.12,Regular,490.84000000000003
2023-05-20,32,1304,Books,6,25.2,Regular,151.2
2022-10-26,31,1360,Food,9,177.21,New,1594.89
2021-03-22,2,1347,Clothing,7,31.73,New,222.11
2022-04-14,12,1124,Clothing,3,61.15,Regular,183.45
2022-03-21,27,1040,Electronics,6,149.38,Regular,896.28
2023-11-25,5,1141,Clothing,7,142.43,Regular,997.01
2023-11-12,37,1026,Clothing,7,137.8,Regular,964.6000000000001
2022-08-16,27,1142,Food,6,149.63,VIP,897.78
2024-01-15,23,1352,Electronics,3,110.69,VIP,332.07
2022-03-19,33,1395,Books,6,35.22,Regular,211.32
2022-09-05,4,1422,Clothing,2,199.68,Regular,399.36
2021-12-26,21,1336,Clothing,1,178.97,Regular,178.97
2023-05-01,24,1057,Food,8,89.07,New,712.56
2025-03-18,44,1150,Clothing,3,108.41,Regular,325.23
2022-02-17,31,1367,Clothing,8,81.74,New,653.92
2022-08-30,44,1400,Electronics,3,129.41,Regular,388.23
2024-03-18,48,1205,Clothing,2,147.57,VIP,295.14
2023-11-17,24,1076,Electronics,8,50.15,Regular,401.2
2025-10-24,49,1466,Electronics,3,89.4,New,268.20000000000005
2021-08-21,10,1285,Electronics,8,129.85,Regular,1038.8
2020-08-12,49,1210,Food,2,197.66,Regular,395.32
2024-04-02,49,1494,Electronics,4,68.35,Regular,273.4
2025-11-30,50,1386,Electronics,9,150.28,VIP,1352.52
2022-04-20,2,1438,Clothing,1,72.6,Regular,72.6
2024-12-19,31,1258,Books,2,23.01,Regular,46.02
2021-12-14,25,1259,Food,2,155.18,Regular,310.36
2023-01-11,4,1477,Books,9,131.61,Regular,1184.4900000000002
2020-05-04,11,1184,Clothing,5,105.3,Regular,526.5
2022-12-28,17,1328,Clothing,4,136.63,Regular,546.52
2023-07-03,44,1011,Food,4,176.46,New,705.84
2024-10-16,2,1460,Electronics,7,152.52,Regular,1067.64
2020-01-30,6,1160,Electronics,3,172.27,New,516.8100000000001
2025-07-10,9,1260,Clothing,9,61.55,New,553.9499999999999
2021-05-09,5,1393,Electronics,5,161.09,Regular,805.45
2024-05-28,20,1088,Food,9,75.2,Regular,676.8000000000001
2021-12-18,29,1369,Clothing,1,9.03,New,9.03
2022-10-13,21,1184,Electronics,8,13.42,VIP,107.36
2023-08-30,9,1016,Books,2,147.42,Regular,294.84
2021-08-28,28,1465,Clothing,8,58.02,Regular,464.16
2021-01-09,8,1495,Clothing,4,64.98,New,259.92
2025-05-14,31,1244,Books,2,126.4,VIP,252.8
2022-11-14,20,1086,Electronics,2,149.59,Regular,299.18
2023-09-19,27,1199,Food,6,113.98,VIP,683.88
2020-04-25,8,1010,Clothing,3,142.74,VIP,428.22
2025-09-26,21,1477,Food,3,188.51,Regular,565.53
2024-12-06,28,1164,Books,9,171.56,Regular,1544.04
2025-11-16,23,1024,Clothing,5,51.96,Regular,259.8
2024-01-22,6,1064,Electronics,7,181.82,Regular,1272.74
2024-03-26,3,1312,Electronics,5,62.97,Regular,314.85
2024-06-08,5,1238,Clothing,2,133.81,Regular,267.62
2021-11-15,9,1462,Food,8,175.57,Regular,1404.56
2024-01-11,7,1462,Electronics,9,126.57,Regular,1139.1299999999999
2024-05-18,4,1345,Clothing,2,162.21,Regular,324.42
2025-12-08,39,1238,Food,2,185.83,Regular,371.66
2022-03-20,5,1022,Electronics,4,193.55,VIP,774.2
2022-09-04,11,1180,Books,8,85.07,New,680.56
2025-10-02,15,1306,Electronics,5,198.59,New,992.95
2023-09-16,34,1047,Electronics,5,57.98,Regular,289.9
2022-02-22,13,1279,Electronics,7,95.13,Regular,665.91
2020-08-28,48,1224,Books,4,153.34,New,613.36
2024-11-13,7,1218,Clothing,9,194.18,Regular,1747.6200000000001
2024-04-02,40,1499,Electronics,4,15.32,Regular,61.28
2021-04-27,6,1475,Clothing,8,189.4,Regular,1515.2
2022-10-09,39,1237,Food,3,199.74,Regular,599.22
2020-07-05,50,1204,Clothing,6,182.37,Regular,1094.22
2025-02-24,30,1339,Food,1,26.13,VIP,26.13
2022-08-10,22,1019,Electronics,7,168.94,VIP,1182.58
2023-10-19,25,1180,Electronics,7,129.75,Regular,908.25
2021-05-05,28,1162,Clothing,2,6.86,VIP,13.72
2021-03-06,20,1480,Electronics,5,196.95,Regular,984.75
2020-08-26,39,1285,Books,4,34.35,Regular,137.4
2020-03-16,3,1061,Electronics,9,82.38,VIP,741.42
2023-09-18,5,1085,Food,2,10.9,VIP,21.8
2025-04-07,1,1035,Electronics,3,65.36,VIP,196.07999999999998
2024-11-16,15,1490,Books,1,115.82,Regular,115.82
2022-04-06,26,1005,Electronics,5,186.52,VIP,932.6
2021-08-13,3,1076,Books,3,198.12,Regular,594.36
2025-10-20,40,1253,Electronics,4,87.55,Regular,350.2
2025-03-17,41,1007,Food,4,88.5,VIP,354.0
2025-03-25,47,1169,Clothing,6,36.27,VIP,217.62
2021-07-28,42,1130,Clothing,7,102.18,New,715.26
2022-06-10,34,1473,Electronics,7,188.32,VIP,1318.24
2025-08-21,5,1138,Books,8,37.25,Regular,298.0
2020-05-20,31,1358,Electronics,3,56.96,Regular,170.88
2024-11-24,13,1300,Food,5,178.81,Regular,894.05
2020-01-17,43,1326,Clothing,6,127.15,VIP,762.9000000000001
2022-12-22,1,1091,Books,6,69.45,Regular,416.70000000000005
2020-09-09,22,1163,Food,8,163.49,Regular,1307.92
2021-04-09,15,1318,Electronics,5,26.25,Regular,131.25
2021-01-10,26,1458,Clothing,5,172.38,New,861.9
2025-01-01,18,1253,Electronics,1,106.01,Regular,106.01
2021-06-03,48,1201,Electronics,1,152.6,New,152.6
2025-02-03,9,1020,Clothing,6,106.09,VIP,636.54
2020-03-30,1,1229,Books,5,53.02,Regular,265.1
2021-12-20,43,1163,Books,6,129.97,New,779.8199999999999
2021-09-21,9,1165,Electronics,9,35.18,Regular,316.62
2025-02-27,23,1232,Clothing,8,49.82,Regular,398.56
2020-03-16,43,1328,Electronics,7,112.12,Regular,784.84
2022-07-14,45,1238,Clothing,7,81.05,VIP,567.35
2024-12-10,2,1120,Electronics,6,150.31,VIP,901.86
2022-08-27,14,1438,Food,6,118.8,VIP,712.8
2022-12-30,38,1351,Books,1,79.36,VIP,79.36
2025-07-21,40,1383,Electronics,7,68.71,VIP,480.96999999999997
2023-11-05,18,1369,Clothing,5,183.08,VIP,915.4000000000001
2020-07-13,16,1107,Electronics,7,12.82,Regular,89.74000000000001
2020-08-15,29,1250,Books,6,139.75,VIP,838.5
2023-12-30,44,1336,Electronics,8,81.42,Regular,651.36
2021-04-05,11,1284,Clothing,3,78.58,VIP,235.74
2021-09-09,6,1198,Books,8,132.12,Regular,1056.96
2020-03-04,3,1416,Electronics,7,170.84,New,1195.88
2025-09-05,14,1220,Clothing,1,146.26,VIP,146.26
2020-10-11,2,1395,Electronics,3,135.67,New,407.01
2024-08-10,32,1426,Books,4,101.76,Regular,407.04
2022-04-17,31,1151,Electronics,9,96.49,New,868.41
2022-04-10,11,1286,Books,6,94.84,Regular,569.04
2023-04-02,22,1265,Books,7,33.36,New,233.51999999999998
2020-08-11,3,1220,Food,5,114.1,VIP,570.5
2022-02-22,50,1216,Clothing,3,66.52,New,199.56
2022-08-07,31,1315,Food,5,125.55,Regular,627.75
2020-02-14,33,1156,Electronics,7,109.2,Regular,764.4
2024-12-15,24,1216,Clothing,9,188.29,VIP,1694.61
2021-04-15,1,1335,Electronics,9,89.81,VIP,808.29
2025-09-12,44,1359,Food,8,134.56,Regular,1076.48
2022-04-09,15,1114,Books,5,120.6,Regular,603.0
2025-03-24,37,1161,Books,7,138.46,Regular,969.22
2025-03-06,27,1303,Food,4,57.06,VIP,228.24
2021-11-22,38,1098,Food,5,55.16,VIP,275.79999999999995
2023-10-22,48,1406,Books,4,114.14,VIP,456.56
2022-07-20,27,1157,Books,3,170.57,VIP,511.71
2022-04-20,44,1162,Clothing,1,145.4,Regular,145.4
2025-04-22,12,1042,Electronics,5,100.34,Regular,501.70000000000005
2024-04-22,3,1180,Clothing,2,54.74,Regular,109.48
2020-05-27,30,1303,Clothing,6,153.07,VIP,918.42
2022-10-29,32,1330,Food,5,185.62,New,928.1
2023-08-04,23,1051,Books,2,46.54,Regular,93.08
2021-01-22,2,1252,Books,8,160.82,Regular,1286.56
2025-02-16,7,1429,Clothing,5,38.63,Regular,193.15
2022-07-04,34,1350,Electronics,2,180.65,Regular,361.3
2025-02-21,32,1120,Electronics,1,130.2,VIP,130.2
2020-10-04,39,1075,Electronics,2,40.3,Regular,80.6
2025-05-31,32,1162,Clothing,1,12.07,Regular,12.07
2025-02-02,43,1149,Books,3,140.45,Regular,421.34999999999997
2024-12-30,43,1123,Clothing,3,123.19,Regular,369.57
2025-01-07,14,1141,Clothing,1,124.21,Regular,124.21
2021-09-09,3,1182,Electronics,7,99.04,New,693.2800000000001
2024-06-18,46,1409,Clothing,7,124.82,VIP,873.74
2025-12-22,32,1378,Books,9,175.28,Regular,1577.52
2021-08-02,43,1277,Food,5,190.64,VIP,953.1999999999999
2023-03-16,36,1257,Electronics,4,72.18,Regular,288.72
2021-05-04,17,1442,Books,5,100.14,Regular,500.7
2023-03-28,48,1325,Electronics,8,58.24,Regular,465.92
2021-01-18,3,1245,Food,8,85.26,Regular,682.08
2020-06-11,10,1086,Electronics,4,160.2,New,640.8
2025-02-19,47,1071,Food,8,87.87,New,702.96
2023-04-27,40,1269,Electronics,4,81.37,New,325.48
2023-09-24,18,1493,Food,4,170.77,Regular,683.08
2024-06-18,3,1180,Food,8,5.25,Regular,42.0
2023-04-19,39,1279,Electronics,2,171.18,Regular,342.36
2020-10-14,10,1149,Books,4,40.37,Regular,161.48
2025-01-31,9,1006,Electronics,1,58.53,Regular,58.53
2020-07-05,46,1148,Books,1,75.51,New,75.51
2025-03-22,46,1332,Clothing,8,176.73,Regular,1413.84
2023-03-07,11,1168,Food,4,182.19,Regular,728.76
2020-05-09,33,1009,Food,6,133.93,Regular,803.58
2025-03-02,36,1178,Electronics,5,90.69,VIP,453.45
2020-05-23,26,1284,Clothing,6,105.64,VIP,633.84
2020-01-16,27,1395,Clothing,4,118.18,Regular,472.72
2020-09-01,38,1116,Books,4,191.03,VIP,764.12
2022-07-15,22,1096,Books,7,193.99,Regular,1357.93
2025-12-16,26,1331,Electronics,1,170.23,VIP,170.23
2022-06-25,22,1344,Clothing,9,118.83,Regular,1069.47
2022-06-05,5,1056,Food,3,81.19,Regular,243.57
2020-12-06,35,1207,Clothing,4,49.9,Regular,199.6
2025-08-13,2,1105,Books,9,109.22,New,982.98
2023-12-04,35,1035,Electronics,5,72.4,Regular,362.0
2020-11-01,9,1209,Clothing,4,19.19,Regular,76.76
2022-06-26,49,1281,Food,6,97.86,VIP,587.16
2023-10-03,18,1369,Electronics,1,116.36,New,116.36
2020-11-16,43,1355,Food,1,124.21,New,124.21
2021-07-12,12,1147,Electronics,5,19.39,Regular,96.95
2023-04-19,3,1489,Clothing,5,99.21,Regular,496.04999999999995
2023-11-10,18,1287,Food,9,132.9,VIP,1196.1000000000001
2024-06-29,38,1081,Electronics,1,192.41,Regular,192.41
2023-02-05,7,1050,Electronics,3,9.88,Regular,29.64
2022-03-28,33,1087,Books,3,136.88,Regular,410.64
2023-04-09,6,1191,Books,4,17.16,Regular,68.64
2020-01-12,18,1303,Books,7,35.97,VIP,251.79
2020-07-13,45,1001,Books,7,38.8,New,271.59999999999997
2021-10-17,22,1381,Electronics,5,69.13,New,345.65
2025-04-05,39,1442,Electronics,9,167.1,New,1503.8999999999999
2025-09-08,9,1138,Electronics,7,171.97,Regular,1203.79
2024-06-07,35,1136,Books,2,78.12,Regular,156.24
2023-01-24,23,1362,Food,3,89.1,VIP,267.29999999999995
2022-02-16,12,1381,Food,7,47.32,Regular,331.24
2021-03-19,24,1154,Books,5,89.34,New,446.70000000000005
2020-10-24,50,1162,Clothing,7,58.59,Regular,410.13
2022-03-18,40,1019,Electronics,9,39.1,Regular,351.90000000000003
2024-10-26,9,1462,Electronics,9,35.9,Regular,323.09999999999997
2022-04-24,13,1328,Electronics,3,156.25,VIP,468.75
2022-10-12,40,1243,Clothing,8,27.8,Regular,222.4
2023-10-16,42,1129,Clothing,6,125.13,Regular,750.78
2023-10-29,17,1176,Food,4,37.66,Regular,150.64
2021-07-07,7,1409,Electronics,4,168.38,New,673.52
2021-02-24,17,1280,Food,4,58.52,New,234.08
2023-06-23,50,1431,Clothing,7,13.75,Regular,96.25
2023-06-14,24,1084,Books,6,93.15,Regular,558.9000000000001
2020-07-03,2,1376,Food,2,199.96,Regular,399.92
2021-04-12,35,1222,Books,5,163.56,New,817.8
2023-07-30,28,1325,Clothing,5,116.2,VIP,581.0
2024-04-25,19,1451,Electronics,6,41.94,New,251.64
2020-12-01,33,1416,Clothing,7,27.91,VIP,195.37
2024-02-06,21,1145,Electronics,8,168.52,New,1348.16
2025-08-21,10,1445,Clothing,8,158.6,New,1268.8
2023-12-18,46,1106,Electronics,5,95.13,New,475.65
2021-08-10,45,1325,Clothing,2,87.17,New,174.34
2025-02-24,9,1011,Books,8,150.99,Regular,1207.92
2020-07-19,38,1166,Electronics,6,109.53,Regular,657.1800000000001
2021-06-05,6,1196,Books,3,83.81,Regular,251.43
2025-03-02,42,1231,Electronics,4,54.09,New,216.36
2024-09-07,35,1147,Electronics,1,28.9,Regular,28.9
2022-02-26,18,1359,Clothing,3,120.98,Regular,362.94
2020-02-29,19,1238,Books,4,166.08,Regular,664.32
2021-07-31,5,1497,Food,2,150.51,Regular,301.02
2020-11-16,25,1471,Food,6,140.78,New,844.6800000000001
2023-12-29,11,1401,Electronics,8,186.13,Regular,1489.04
2025-07-30,10,1013,Electronics,6,81.93,VIP,491.58000000000004
2022-07-11,17,1219,Electronics,3,31.76,Regular,95.28
2023-11-10,36,1257,Clothing,9,24.88,New,223.92
2024-08-21,26,1002,Books,4,191.23,Regular,764.92
2021-07-22,31,1210,Books,6,119.85,New,719.0999999999999
2023-01-06,32,1484,Electronics,4,163.1,VIP,652.4
2021-06-10,21,1365,Food,4,109.43,Regular,437.72
2025-12-12,18,1225,Clothing,2,82.71,Regular,165.42
2022-05-20,18,1484,Electronics,2,44.05,VIP,88.1
2020-10-06,1,1194,Clothing,2,172.0,VIP,344.0
2025-03-07,14,1196,Clothing,2,17.39,VIP,34.78
2024-10-17,8,1400,Food,8,180.55,Regular,1444.4
2021-11-04,2,1260,Electronics,4,44.98,New,179.92
2023-02-25,15,1057,Books,4,6.86,Regular,27.44
2020-11-27,34,1457,Clothing,3,25.26,Regular,75.78
2023-03-19,36,1113,Electronics,5,177.28,Regular,886.4
2025-08-01,1,1213,Clothing,4,19.37,VIP,77.48
2024-01-17,21,1279,Food,7,74.27,VIP,519.89
2020-02-05,42,1244,Food,7,53.81,Regular,376.67
2024-09-04,1,1380,Food,6,12.19,Regular,73.14
2023-12-14,32,1117,Electronics,7,108.64,Regular,760.48
2023-10-11,20,1386,Clothing,7,199.67,New,1397.6899999999998
2021-03-15,47,1451,Clothing,8,171.34,Regular,1370.72
2023-01-24,36,1087,Electronics,1,37.93,Regular,37.93
2020-06-12,39,1410,Food,3,177.44,Regular,532.3199999999999
2020-05-27,30,1381,Clothing,3,93.1,Regular,279.29999999999995
2020-07-13,7,1367,Clothing,5,58.28,Regular,291.4
2021-10-24,22,1263,Electronics,7,129.86,VIP,909.0200000000001
2021-04-24,50,1484,Clothing,6,47.26,VIP,283.56
2020-05-02,45,1300,Food,4,176.53,Regular,706.12
2023-11-24,10,1417,Books,6,126.72,Regular,760.3199999999999
2022-08-22,8,1113,Books,7,31.52,VIP,220.64
2024-11-13,27,1448,Food,4,116.28,New,465.12
2024-01-25,10,1164,Electronics,8,104.52,VIP,836.16
2025-07-07,14,1004,Food,5,96.93,Regular,484.65000000000003
2021-12-10,46,1118,Electronics,3,76.17,VIP,228.51
2022-06-30,11,1023,Food,2,97.47,Regular,194.94
2023-09-22,6,1409,Food,1,119.27,Regular,119.27
2024-09-30,21,1233,Food,4,148.05,Regular,592.2
2024-12-28,33,1090,Electronics,2,183.99,New,367.98
2024-04-28,19,1476,Books,3,13.65,Regular,40.95
2021-11-11,39,1255,Food,1,116.02,Regular,116.02
2023-08-26,24,1092,Food,6,151.63,Regular,909.78
2021-07-09,18,1469,Electronics,4,27.53,Regular,110.12
2021-09-01,35,1458,Clothing,5,182.74,VIP,913.7
2025-11-26,43,1155,Electronics,8,52.77,Regular,422.16
2021-01-06,37,1307,Clothing,4,167.5,Regular,670.0
2021-09-07,19,1115,Clothing,6,134.09,New,804.54
2025-03-29,24,1207,Books,3,114.11,Regular,342.33
2022-04-26,34,1081,Electronics,8,174.5,Regular,1396.0
2020-02-12,22,1103,Food,3,194.0,New,582.0
2022-05-14,4,1483,Electronics,7,199.44,New,1396.08
2023-06-22,10,1453,Clothing,7,138.24,Regular,967.6800000000001
2023-10-10,2,1080,Books,3,71.13,Regular,213.39
2022-02-23,8,1407,Food,3,175.57,VIP,526.71
2021-04-20,33,1103,Clothing,8,132.6,New,1060.8
2020-03-23,38,1240,Electronics,3,68.05,VIP,204.14999999999998
2023-02-07,43,1265,Clothing,2,186.81,New,373.62
2022-03-10,28,1033,Electronics,5,150.79,Regular,753.9499999999999
2022-07-24,10,1035,Clothing,7,93.3,New,653.1
2024-07-26,45,1249,Electronics,8,93.63,Regular,749.04
2020-11-21,1,1488,Food,1,199.21,VIP,199.21
2024-03-14,34,1050,Electronics,2,77.87,Regular,155.74
2025-06-08,3,1280,Electronics,7,23.35,New,163.45000000000002
2025-05-18,9,1472,Food,9,110.02,New,990.18
2022-04-16,5,1242,Books,3,177.55,New,532.6500000000001
2021-05-22,42,1152,Books,8,118.98,Regular,951.84
2025-10-20,10,1147,Books,3,159.65,VIP,478.95000000000005
2023-06-24,12,1039,Electronics,4,15.7,New,62.8
2021-10-02,18,1189,Electronics,2,136.31,Regular,272.62
2025-02-21,21,1025,Books,9,20.44,Regular,183.96
2021-08-30,21,1244,Books,5,113.49,Regular,567.4499999999999
2025-05-12,1,1223,Food,5,102.06,Regular,510.3
2021-07-19,3,1230,Clothing,4,189.39,VIP,757.56
2023-09-29,5,1153,Electronics,5,30.83,Regular,154.14999999999998
2025-10-02,25,1411,Books,1,6.85,New,6.85
2024-10-19,49,1288,Electronics,6,31.78,New,190.68
2024-04-30,8,1395,Food,4,38.29,Regular,153.16
2025-06-09,17,1453,Books,4,53.93,Regular,215.72
2025-10-06,9,1108,Food,5,163.94,Regular,819.7
2020-05-08,32,1033,Electronics,1,78.49,Regular,78.49
2025-02-15,6,1403,Electronics,4,168.95,New,675.8
2021-12-06,49,1363,Electronics,3,58.03,Regular,174.09
2022-05-01,40,1111,Food,5,172.81,Regular,864.05
2020-01-08,21,1121,Clothing,5,6.58,Regular,32.9
2025-09-07,7,1016,Electronics,8,187.23,Regular,1497.84
2023-02-09,7,1227,Electronics,1,150.48,Regular,150.48
2025-12-18,47,1011,Electronics,3,85.48,Regular,256.44
2024-08-25,39,1203,Books,5,117.58,New,587.9
2024-02-07,27,1202,Books,3,186.94,Regular,560.8199999999999
2024-07-02,8,1098,Clothing,6,118.6,Regular,711.5999999999999
2020-10-02,9,1116,Books,3,49.57,Regular,148.71
2024-08-29,28,1453,Food,6,116.71,VIP,700.26
2024-11-30,15,1471,Food,8,174.93,New,1399.44
2020-08-30,2,1439,Food,4,197.55,Regular,790.2
2020-06-19,7,1281,Food,8,118.9,Regular,951.2
2021-10-14,47,1349,Electronics,7,35.35,Regular,247.45000000000002
2025-04-16,18,1232,Clothing,4,155.49,Regular,621.96
2023-01-14,22,1461,Books,3,199.4,Regular,598.2
2024-02-08,50,1111,Electronics,5,97.36,Regular,486.8
2025-09-30,10,1352,Electronics,5,79.83,Regular,399.15
2025-11-28,50,1418,Electronics,7,112.74,VIP,789.18
2025-05-26,33,1012,Electronics,1,37.13,VIP,37.13
2022-12-02,7,1472,Electronics,9,194.4,Regular,1749.6000000000001
2025-07-28,3,1488,Food,2,168.48,Regular,336.96
2022-05-07,14,1021,Electronics,9,27.03,Regular,243.27
2022-11-15,44,1127,Electronics,9,189.29,Regular,1703.61
2020-10-25,46,1285,Books,3,188.85,Regular,566.55
2022-07-12,36,1435,Food,7,66.69,VIP,466.83
2020-05-16,13,1121,Electronics,3,125.73,VIP,377.19
2022-11-09,16,1124,Clothing,8,26.6,Regular,212.8
2020-07-29,16,1407,Food,8,21.42,New,171.36
2024-04-23,5,1033,Food,3,102.85,Regular,308.54999999999995
2022-02-18,25,1392,Electronics,5,14.69,New,73.45
2023-05-15,38,1170,Books,7,175.6,Regular,1229.2
2024-12-07,38,1077,Food,1,185.98,Regular,185.98
2022-12-01,50,1453,Books,3,18.12,VIP,54.36
2021-02-14,38,1297,Electronics,1,14.22,New,14.22
2021-03-02,39,1330,Electronics,2,48.18,Regular,96.36
2024-01-11,48,1063,Clothing,7,186.34,New,1304.38
2022-07-30,41,1270,Electronics,7,154.96,Regular,1084.72
2025-03-22,26,1216,Electronics,3,136.92,New,410.76
2022-01-11,13,1190,Electronics,6,156.39,Regular,938.3399999999999
2023-10-24,44,1075,Food,6,43.9,Regular,263.4
2023-05-28,26,1174,Electronics,2,55.03,Regular,110.06
2024-05-19,1,1067,Electronics,9,66.94,Regular,602.46
2023-06-09,8,1093,Books,8,122.99,New,983.92
2020-11-23,4,1053,Electronics,2,123.6,New,247.2
2024-01-06,21,1496,Clothing,4,45.68,VIP,182.72
2025-09-30,22,1436,Food,9,90.16,Regular,811.4399999999999
2025-05-20,37,1094,Books,4,139.55,Regular,558.2
2021-01-10,49,1113,Books,7,65.38,Regular,457.65999999999997
2020-09-19,3,1229,Clothing,5,19.72,Regular,98.6
2020-09-23,19,1250,Books,6,43.49,New,260.94
2025-04-28,1,1391,Clothing,1,37.12,Regular,37.12
2025-03-08,29,1209,Food,4,128.23,Regular,512.92
2025-03-16,23,1468,Electronics,5,18.37,Regular,91.85000000000001
2024-07-10,33,1182,Food,6,177.53,Regular,1065.18
2023-12-15,41,1267,Clothing,6,21.46,New,128.76
2020-02-15,23,1492,Food,5,121.59,New,607.95
2021-08-22,5,1281,Food,3,186.26,Regular,558.78
2021-12-20,7,1443,Electronics,2,17.17,New,34.34
2025-03-27,6,1472,Clothing,7,79.71,VIP,557.9699999999999
2023-07-16,49,1450,Food,1,68.95,Regular,68.95
2021-08-23,22,1155,Electronics,5,72.12,New,360.6
2021-01-15,49,1083,Clothing,4,122.06,Regular,488.24
2020-04-27,13,1186,Food,7,56.11,Regular,392.77
2025-12-03,12,1349,Books,2,10.33,New,20.66
2020-09-16,4,1485,Electronics,8,192.64,Regular,1541.12
2023-01-03,8,1139,Clothing,9,151.01,Regular,1359.09
2024-02-12,37,1055,Electronics,1,31.35,VIP,31.35
2025-08-16,31,1019,Clothing,5,93.76,New,468.8
2020-12-31,37,1348,Electronics,4,17.23,New,68.92
2024-07-15,45,1423,Food,5,10.43,Regular,52.15
2024-01-01,26,1469,Food,9,14.26,New,128.34
2025-07-17,43,1346,Electronics,3,152.38,Regular,457.14
2022-03-01,8,1470,Food,1,91.76,VIP,91.76
2022-01-16,40,1454,Clothing,3,169.66,VIP,508.98
2020-11-08,33,1267,Electronics,4,64.52,VIP,258.08
2021-06-21,45,1142,Clothing,2,156.19,VIP,312.38
2022-07-09,29,1316,Clothing,1,20.2,Regular,20.2
2022-12-13,5,1164,Electronics,1,128.85,Regular,128.85
2024-01-30,28,1252,Food,8,75.32,New,602.56
2022-03-08,40,1232,Food,4,58.96,Regular,235.84
2020-12-13,17,1297,Books,2,163.95,Regular,327.9
2020-09-29,23,1386,Clothing,3,15.12,Regular,45.36
2021-12-20,45,1441,Electronics,8,190.16,VIP,1521.28
2024-11-08,9,1363,Books,6,158.18,New,949.08
2021-11-15,2,1060,Clothing,8,74.34,Regular,594.72
2025-10-27,32,1404,Food,5,198.31,New,991.55
2021-09-13,49,1022,Books,3,44.49,New,133.47
2025-08-01,31,1384,Food,6,83.47,New,500.82
2022-08-04,7,1126,Clothing,8,177.55,VIP,1420.4
2021-05-21,30,1103,Books,5,199.38,New,996.9
2024-05-01,3,1388,Food,5,51.63,VIP,258.15000000000003
2020-08-31,9,1440,Clothing,3,149.91,New,449.73
2021-05-20,10,1221,Food,3,64.62,Regular,193.86
2021-02-25,46,1110,Electronics,8,154.46,Regular,1235.68
